depth;potential.temperature;salinity
11.25;25.1146;34.2341
11.25;24.3541;34.276
11.25;24.3842;34.278
11.25;24.1557;34.2885
11.25;23.9552;34.3015
11.25;24.2646;34.3313
11.25;24.4927;34.3976
11.25;24.1538;34.4019
11.25;23.6555;34.4069
11.25;22.7446;34.4554
11.25;23.1819;34.4604
11.25;23.0399;34.4651
11.25;23.3377;34.4678
11.25;23.1795;34.4687
11.25;24.2838;34.4718
11.25;23.5054;34.4838
11.25;23.3497;34.4846
11.25;21.9921;34.5314
11.25;23.1125;34.5573
11.25;22.4483;34.5668
11.25;23.6426;34.5791
11.25;22.1502;34.5806
11.25;21.3085;34.5895
11.25;23.5454;34.6006
11.25;23.6659;34.6166
11.25;23.6326;34.6304
11.25;23.6366;34.6388
11.25;23.6827;34.649
11.25;23.8083;34.6617
11.5;26.1821;33.7987
11.5;26.1305;33.8058
11.5;25.7029;33.8424
11.5;25.2924;33.8962
11.5;25.1192;33.9016
11.5;25.1701;33.928
11.5;25.2041;33.9326
11.5;25.1902;33.9484
11.5;25.0923;34.0115
11.5;24.8612;34.0673
11.5;24.6764;34.0712
11.5;24.8564;34.0959
11.5;24.6759;34.1208
11.5;23.9991;34.141
11.5;24.1057;34.1857
11.5;24.273;34.2157
11.5;24.7605;34.2273
11.5;24.1767;34.2301
11.5;24.8507;34.2317
11.5;25.1148;34.2345
11.5;24.3358;34.276
11.5;24.3837;34.2777
11.5;24.1543;34.2886
11.5;23.9476;34.3022
11.5;24.2615;34.3312
11.5;24.1417;34.4017
11.5;24.427;34.4021
11.5;23.5894;34.4076
11.5;23.1857;34.4593
11.5;22.6724;34.4617
11.5;23.3378;34.4677
11.5;23.18;34.4688
11.5;24.2813;34.471
11.5;22.9049;34.4784
11.5;23.3289;34.4827
11.5;23.4742;34.4837
11.5;21.9927;34.5315
11.5;23.1119;34.5574
11.5;22.4474;34.5665
11.5;23.6426;34.579
11.5;22.1501;34.5805
11.5;21.3087;34.5896
11.5;23.545;34.6008
11.5;23.6678;34.6162
11.5;23.6259;34.63
11.5;23.6321;34.6386
11.5;23.6714;34.649
11.5;23.7585;34.6678
11.75;26.1418;33.7998
11.75;26.1245;33.8064
11.75;25.7023;33.8423
11.75;25.289;33.8962
11.75;25.1191;33.901
11.75;25.1659;33.9273
11.75;25.2015;33.9328
11.75;25.1889;33.9486
11.75;25.0923;34.0117
11.75;24.8433;34.0668
11.75;24.6551;34.0698
11.75;23.9654;34.0774
11.75;24.8321;34.1008
11.75;24.6757;34.1209
11.75;23.994;34.1431
11.75;24.1056;34.1858
11.75;24.2043;34.2181
11.75;24.7588;34.2274
11.75;24.1614;34.2293
11.75;24.8242;34.2334
11.75;25.1141;34.2338
11.75;24.3186;34.2758
11.75;24.3822;34.2776
11.75;24.154;34.2885
11.75;23.9435;34.3028
11.75;24.2576;34.3314
11.75;24.1368;34.4021
11.75;24.2962;34.4063
11.75;23.5311;34.4093
11.75;23.1806;34.4587
11.75;22.6514;34.4629
11.75;23.3364;34.4678
11.75;23.1796;34.4686
11.75;24.278;34.4712
11.75;22.8081;34.481
11.75;23.3288;34.4826
11.75;23.4469;34.4831
11.75;21.9924;34.5312
11.75;21.6945;34.5528
11.75;23.1104;34.5577
11.75;22.4455;34.5667
11.75;23.6429;34.579
11.75;22.1498;34.5803
11.75;21.309;34.5893
11.75;23.5459;34.6007
11.75;23.6691;34.616
11.75;23.6207;34.6302
11.75;23.6245;34.6389
11.75;23.6714;34.649
11.75;23.7404;34.6686
12;26.1319;33.8017
12;26.096;33.809
12;25.7036;33.8424
12;25.2805;33.8957
12;25.12;33.9015
12;25.1646;33.9274
12;25.2031;33.933
12;25.1893;33.9486
12;25.0918;34.0117
12;24.628;34.0705
12;24.8044;34.0709
12;23.9649;34.0736
12;24.816;34.0982
12;24.6749;34.1206
12;23.9926;34.1438
12;24.1074;34.1857
12;24.1941;34.2213
12;24.7569;34.2273
12;24.1429;34.2297
12;24.8192;34.2326
12;25.1141;34.2339
12;24.2885;34.2745
12;24.3812;34.2778
12;24.1534;34.2888
12;23.9353;34.3027
12;24.2483;34.3316
12;24.1365;34.4021
12;23.4772;34.4094
12;24.1357;34.4169
12;23.1753;34.4578
12;22.6431;34.4618
12;23.337;34.4678
12;23.178;34.4685
12;24.2766;34.471
12;22.8676;34.4728
12;23.3169;34.4821
12;23.4074;34.4843
12;21.9923;34.5313
12;21.6949;34.5526
12;23.1116;34.5575
12;22.4348;34.5659
12;23.6429;34.579
12;22.1501;34.5802
12;21.3103;34.5895
12;23.5461;34.6007
12;23.6682;34.616
12;23.6243;34.6298
12;23.6262;34.6386
12;23.6606;34.6489
12;23.716;34.6688
12.25;26.1213;33.8017
12.25;26.0811;33.8102
12.25;25.7029;33.8424
12.25;25.2757;33.8961
12.25;25.1207;33.9017
12.25;25.165;33.9273
12.25;25.2032;33.9329
12.25;25.1899;33.9485
12.25;25.091;34.0118
12.25;24.7757;34.07
12.25;23.9665;34.0711
12.25;24.616;34.0728
12.25;24.7587;34.1
12.25;24.6721;34.1205
12.25;23.9931;34.1434
12.25;24.1045;34.1845
12.25;24.1866;34.222
12.25;24.7558;34.2274
12.25;24.1351;34.2304
12.25;24.8111;34.2314
12.25;25.1145;34.2341
12.25;24.2708;34.2766
12.25;24.3778;34.2771
12.25;24.1527;34.2887
12.25;23.9251;34.3031
12.25;24.2451;34.3322
12.25;24.1348;34.4017
12.25;23.4401;34.411
12.25;24.0275;34.4255
12.25;23.1625;34.456
12.25;22.636;34.462
12.25;23.3378;34.4678
12.25;23.1783;34.4687
12.25;24.2755;34.4709
12.25;22.8131;34.4774
12.25;23.4149;34.4809
12.25;23.3108;34.4822
12.25;21.9953;34.5311
12.25;21.6947;34.5528
12.25;23.112;34.5575
12.25;22.4347;34.5672
12.25;23.643;34.5789
12.25;22.1504;34.5803
12.25;21.311;34.5895
12.25;23.5465;34.6006
12.25;23.6665;34.6163
12.25;23.6076;34.6302
12.25;23.6231;34.6387
12.25;23.6555;34.6494
12.25;23.6844;34.6631
12.5;26.1183;33.802
12.5;26.0652;33.8118
12.5;25.7016;33.8421
12.5;25.2755;33.8966
12.5;25.1207;33.9016
12.5;25.1639;33.9268
12.5;25.2066;33.9334
12.5;25.1892;33.9485
12.5;25.0906;34.0114
12.5;23.9684;34.0696
12.5;24.6082;34.0734
12.5;24.7299;34.0752
12.5;24.6967;34.1028
12.5;24.6651;34.1205
12.5;23.9881;34.1444
12.5;24.0901;34.1839
12.5;24.1814;34.2226
12.5;24.7529;34.2277
12.5;24.126;34.2308
12.5;24.805;34.2309
12.5;25.1127;34.2338
12.5;24.2657;34.2768
12.5;24.3793;34.2776
12.5;24.1524;34.2886
12.5;23.9166;34.3021
12.5;24.2455;34.3321
12.5;24.1325;34.4018
12.5;23.4248;34.4119
12.5;24.0155;34.4244
12.5;23.1547;34.4571
12.5;22.6201;34.4621
12.5;23.3377;34.4678
12.5;23.1807;34.4687
12.5;24.2714;34.4704
12.5;22.7728;34.479
12.5;23.3038;34.4816
12.5;23.3818;34.4834
12.5;21.9954;34.531
12.5;21.6962;34.5525
12.5;23.1175;34.5574
12.5;22.4424;34.567
12.5;23.6429;34.579
12.5;22.1502;34.5802
12.5;21.3116;34.5896
12.5;23.5467;34.6006
12.5;23.6677;34.6163
12.5;23.6061;34.6305
12.5;23.6243;34.6387
12.5;23.6576;34.6491
12.5;23.6263;34.6494
12.75;26.1101;33.8027
12.75;26.0842;33.8119
12.75;25.7009;33.8421
12.75;25.2749;33.896
12.75;25.1208;33.9015
12.75;25.1593;33.9261
12.75;25.2031;33.9323
12.75;25.1872;33.9484
12.75;25.0901;34.012
12.75;23.9688;34.0695
12.75;24.6015;34.0745
12.75;24.7191;34.0754
12.75;24.6599;34.1065
12.75;24.6617;34.1208
12.75;23.98;34.1466
12.75;24.0898;34.1849
12.75;24.1735;34.223
12.75;24.7508;34.2277
12.75;24.8002;34.2303
12.75;24.1241;34.2311
12.75;25.113;34.2338
12.75;24.2635;34.277
12.75;24.3811;34.2779
12.75;24.1519;34.2886
12.75;23.9116;34.3007
12.75;24.2363;34.3322
12.75;24.1286;34.4016
12.75;23.4153;34.4114
12.75;23.9905;34.4235
12.75;23.1514;34.4565
12.75;22.5924;34.4635
12.75;23.3376;34.4678
12.75;23.1837;34.4685
12.75;24.2637;34.4693
12.75;22.7908;34.4806
12.75;23.2916;34.4811
12.75;23.3736;34.483
12.75;21.9923;34.531
12.75;21.7019;34.5522
12.75;23.1196;34.5572
12.75;22.4449;34.5673
12.75;23.6425;34.5791
12.75;22.1503;34.5802
12.75;21.3115;34.5894
12.75;23.5471;34.6005
12.75;23.6689;34.616
12.75;23.5969;34.6294
12.75;23.5455;34.6346
12.75;23.622;34.6385
12.75;23.662;34.6489
13;26.1121;33.8029
13;26.0871;33.8085
13;25.6999;33.842
13;25.2722;33.8961
13;25.1207;33.9016
13;25.1575;33.9259
13;25.2008;33.9326
13;25.1872;33.9487
13;25.0895;34.0121
13;23.9681;34.0689
13;24.597;34.0738
13;24.7104;34.0747
13;24.6431;34.1062
13;24.6587;34.1208
13;23.9761;34.1476
13;24.0916;34.1849
13;24.1633;34.2229
13;24.7493;34.2278
13;24.7933;34.2297
13;24.1183;34.231
13;25.1129;34.2341
13;24.2622;34.277
13;24.3826;34.2777
13;24.1512;34.2888
13;23.9096;34.3011
13;24.2268;34.3332
13;24.1241;34.4019
13;23.4064;34.4111
13;23.9247;34.4214
13;23.1418;34.455
13;22.5575;34.4675
13;23.3377;34.4679
13;23.184;34.4686
13;24.2572;34.4699
13;22.7713;34.4772
13;23.3614;34.4809
13;23.2821;34.4811
13;21.9914;34.5314
13;21.7011;34.5525
13;23.1189;34.5569
13;22.4452;34.5664
13;23.6426;34.5792
13;22.1509;34.5802
13;21.3113;34.5895
13;23.5461;34.6005
13;23.6686;34.6162
13;23.465;34.6236
13;23.5909;34.6309
13;23.6206;34.6387
13;23.6551;34.6491
13.25;26.1118;33.8023
13.25;26.0339;33.8121
13.25;25.6999;33.8419
13.25;25.2472;33.8923
13.25;25.1207;33.9016
13.25;25.1541;33.9252
13.25;25.2062;33.9335
13.25;25.1879;33.9484
13.25;25.0892;34.0122
13.25;24.5911;34.0742
13.25;24.7025;34.0747
13.25;23.9696;34.0759
13.25;24.6282;34.1042
13.25;24.6502;34.1194
13.25;23.9723;34.1481
13.25;24.0896;34.1837
13.25;24.1612;34.224
13.25;24.7478;34.2278
13.25;24.7854;34.2293
13.25;24.1142;34.2314
13.25;25.1132;34.2342
13.25;24.2598;34.2772
13.25;24.3805;34.2778
13.25;24.1518;34.2886
13.25;23.908;34.302
13.25;24.2194;34.3333
13.25;24.1227;34.4018
13.25;23.4003;34.4112
13.25;23.8358;34.4255
13.25;23.0897;34.4504
13.25;23.3371;34.4676
13.25;23.1849;34.4685
13.25;24.2576;34.4702
13.25;22.5057;34.4711
13.25;22.7938;34.4716
13.25;23.2928;34.4792
13.25;23.2769;34.4807
13.25;21.9922;34.5317
13.25;21.704;34.5521
13.25;23.1174;34.5571
13.25;22.4429;34.5667
13.25;23.6425;34.5793
13.25;22.1508;34.5803
13.25;21.31;34.5894
13.25;23.5443;34.6003
13.25;23.6692;34.616
13.25;23.403;34.6179
13.25;23.5808;34.6308
13.25;23.6157;34.6387
13.25;23.6561;34.6487
13.5;26.1174;33.8022
13.5;26.0008;33.8199
13.5;25.6999;33.842
13.5;25.2214;33.8952
13.5;25.1208;33.9015
13.5;25.1505;33.9248
13.5;25.1955;33.9307
13.5;25.1882;33.9485
13.5;25.0885;34.0123
13.5;24.5886;34.0741
13.5;24.6972;34.0753
13.5;24.6005;34.1004
13.5;24.6423;34.1205
13.5;23.9754;34.1234
13.5;23.9699;34.1486
13.5;24.0808;34.1837
13.5;24.1414;34.223
13.5;24.7435;34.2276
13.5;24.7759;34.2281
13.5;24.1102;34.2314
13.5;25.1144;34.2358
13.5;24.3748;34.2765
13.5;24.2554;34.2771
13.5;24.1527;34.2885
13.5;23.907;34.303
13.5;24.2115;34.334
13.5;24.1153;34.4011
13.5;23.3929;34.4111
13.5;23.7242;34.427
13.5;23.0011;34.452
13.5;23.3354;34.4676
13.5;23.1847;34.4683
13.5;24.2566;34.4698
13.5;22.8702;34.4716
13.5;22.4719;34.4766
13.5;23.247;34.4799
13.5;23.2554;34.4803
13.5;21.9938;34.5312
13.5;21.7005;34.5527
13.5;23.1192;34.5572
13.5;22.4444;34.5668
13.5;23.6427;34.5793
13.5;22.151;34.5803
13.5;21.3095;34.5896
13.5;23.5454;34.6007
13.5;23.6698;34.6161
13.5;23.3853;34.6177
13.5;23.589;34.6304
13.5;23.6119;34.6386
13.5;23.6451;34.6489
13.75;26.1177;33.8016
13.75;25.9972;33.8186
13.75;25.6983;33.8417
13.75;25.1902;33.8949
13.75;25.1206;33.9016
13.75;25.1482;33.9244
13.75;25.1953;33.9324
13.75;25.1878;33.9484
13.75;25.0877;34.0127
13.75;24.586;34.0744
13.75;24.6934;34.0757
13.75;24.58;34.0993
13.75;23.9751;34.1213
13.75;24.6391;34.123
13.75;23.9677;34.1488
13.75;24.0787;34.184
13.75;24.1097;34.2252
13.75;24.7404;34.2272
13.75;24.766;34.228
13.75;24.1078;34.2316
13.75;25.1134;34.234
13.75;24.3693;34.2759
13.75;24.2538;34.2775
13.75;24.1517;34.2886
13.75;23.9061;34.3043
13.75;24.2037;34.3346
13.75;24.0958;34.4005
13.75;23.389;34.4114
13.75;23.6677;34.4279
13.75;22.9674;34.4604
13.75;23.3335;34.4675
13.75;23.1735;34.4679
13.75;24.2548;34.4694
13.75;22.846;34.4721
13.75;22.4339;34.4737
13.75;23.2066;34.4785
13.75;23.2308;34.4791
13.75;21.9907;34.5311
13.75;21.6995;34.5526
13.75;23.1207;34.5572
13.75;22.4463;34.5668
13.75;23.6427;34.5792
13.75;22.1517;34.5802
13.75;21.3087;34.5896
13.75;23.546;34.6008
13.75;23.67;34.6161
13.75;23.3319;34.6186
13.75;23.5905;34.6301
13.75;23.6045;34.6393
13.75;23.6439;34.6495
14;26.1141;33.8021
14;25.9625;33.821
14;25.6976;33.8417
14;25.1786;33.8986
14;25.1207;33.9016
14;25.1434;33.923
14;25.196;33.9318
14;25.1872;33.9485
14;25.0864;34.0134
14;24.5834;34.0749
14;24.6769;34.075
14;24.5641;34.0983
14;23.9751;34.1214
14;24.6385;34.1238
14;23.9676;34.1488
14;24.0744;34.1842
14;24.1042;34.2258
14;24.7555;34.2265
14;24.7363;34.2268
14;24.1067;34.2315
14;25.1148;34.2376
14;24.3634;34.2759
14;24.2537;34.278
14;24.1519;34.2887
14;23.9007;34.307
14;24.1989;34.3347
14;24.0848;34.4002
14;23.3833;34.4116
14;23.5445;34.4237
14;22.9616;34.4605
14;23.3299;34.4674
14;23.1739;34.4683
14;24.253;34.4691
14;23.2017;34.4766
14;22.7979;34.4769
14;23.2148;34.4807
14;22.3191;34.4838
14;21.9899;34.5316
14;21.7001;34.5529
14;23.1204;34.5571
14;22.4462;34.5666
14;23.6426;34.5792
14;22.152;34.5803
14;21.3088;34.5895
14;23.5452;34.6005
14;23.6699;34.6161
14;23.3146;34.6206
14;23.5768;34.6304
14;23.6019;34.6391
14;23.6446;34.6491
14.25;26.1038;33.8023
14.25;25.9469;33.8252
14.25;25.6972;33.8415
14.25;25.1633;33.8964
14.25;25.1208;33.9017
14.25;25.1355;33.921
14.25;25.1959;33.9321
14.25;25.1865;33.9486
14.25;25.085;34.0139
14.25;24.6624;34.076
14.25;24.5779;34.0766
14.25;24.5431;34.0964
14.25;23.9751;34.1219
14.25;24.6373;34.1254
14.25;23.9696;34.1484
14.25;24.0759;34.1844
14.25;24.7493;34.2255
14.25;24.0975;34.2257
14.25;24.7339;34.2269
14.25;24.1058;34.2316
14.25;25.1183;34.2424
14.25;24.3644;34.2764
14.25;24.2536;34.2781
14.25;24.1518;34.2886
14.25;23.8927;34.3104
14.25;24.1908;34.3353
14.25;24.0757;34.3993
14.25;23.3789;34.4119
14.25;23.2833;34.4258
14.25;22.7919;34.4574
14.25;22.9893;34.4585
14.25;22.9559;34.4601
14.25;23.3279;34.4678
14.25;23.1719;34.4685
14.25;24.2529;34.4695
14.25;23.0813;34.4713
14.25;22.2836;34.4898
14.25;21.9905;34.5314
14.25;21.703;34.5522
14.25;23.12;34.5571
14.25;22.4446;34.5665
14.25;23.6426;34.5792
14.25;22.152;34.5803
14.25;21.3099;34.5895
14.25;23.5458;34.6007
14.25;23.67;34.6163
14.25;23.2975;34.6184
14.25;23.5694;34.63
14.25;23.5973;34.638
14.25;23.647;34.6491
14.5;26.0924;33.8026
14.5;25.9411;33.8253
14.5;25.697;33.8417
14.5;25.0966;33.8973
14.5;25.1206;33.9017
14.5;25.1166;33.9171
14.5;25.1969;33.9311
14.5;25.1785;33.9482
14.5;25.0831;34.0148
14.5;24.6516;34.0761
14.5;24.5653;34.0787
14.5;24.5113;34.0955
14.5;23.9762;34.1225
14.5;24.6363;34.1266
14.5;23.9693;34.1485
14.5;24.0723;34.1839
14.5;24.7437;34.2245
14.5;24.0809;34.2255
14.5;24.7321;34.2267
14.5;24.1041;34.2314
14.5;25.1163;34.2438
14.5;24.3642;34.2763
14.5;24.2531;34.2781
14.5;24.1514;34.2886
14.5;23.8834;34.3116
14.5;24.186;34.3356
14.5;24.045;34.3988
14.5;23.3766;34.4119
14.5;23.0481;34.4337
14.5;22.952;34.4607
14.5;24.2461;34.4679
14.5;23.3272;34.4679
14.5;23.1732;34.4688
14.5;22.5279;34.4704
14.5;22.9299;34.4709
14.5;22.6959;34.4717
14.5;22.2584;34.4913
14.5;21.992;34.5314
14.5;21.7045;34.5523
14.5;23.1198;34.5571
14.5;22.4441;34.5667
14.5;23.6426;34.5792
14.5;22.152;34.5802
14.5;21.3118;34.5894
14.5;23.5465;34.6008
14.5;23.6699;34.6161
14.5;23.2949;34.6191
14.5;23.5596;34.6301
14.5;23.5946;34.6395
14.5;23.6386;34.6486
14.75;26.0759;33.8026
14.75;25.8903;33.8325
14.75;25.6978;33.8416
14.75;25.1206;33.9016
14.75;25.0779;33.9031
14.75;25.0998;33.9121
14.75;25.1913;33.93
14.75;25.1712;33.949
14.75;25.0795;34.0166
14.75;24.6373;34.077
14.75;24.5484;34.0814
14.75;24.5029;34.0965
14.75;23.973;34.1229
14.75;24.6359;34.1268
14.75;23.968;34.1486
14.75;24.0683;34.1821
14.75;24.7384;34.2242
14.75;24.7287;34.2262
14.75;24.0699;34.2267
14.75;24.103;34.2313
14.75;25.1138;34.2449
14.75;24.3616;34.2759
14.75;24.253;34.2778
14.75;24.1508;34.2885
14.75;23.8769;34.3131
14.75;24.1835;34.3357
14.75;24.0307;34.4008
14.75;23.3664;34.412
14.75;22.9609;34.4407
14.75;22.9482;34.4615
14.75;23.3264;34.4678
14.75;22.7453;34.4678
14.75;23.1733;34.468
14.75;24.2434;34.4687
14.75;22.616;34.4756
14.75;22.1968;34.4899
14.75;22.217;34.4939
14.75;21.9916;34.5313
14.75;21.7056;34.5522
14.75;23.1191;34.5571
14.75;22.4476;34.5669
14.75;23.6426;34.5793
14.75;22.152;34.5801
14.75;21.3121;34.5895
14.75;23.5465;34.6007
14.75;23.6703;34.6161
14.75;23.2921;34.6191
14.75;23.5556;34.6309
14.75;23.5911;34.6402
14.75;23.6315;34.6493
15;26.0549;33.8034
15;25.8615;33.842
15;25.6995;33.8423
15;25.0591;33.9012
15;25.1201;33.9015
15;25.0881;33.9129
15;25.1685;33.9252
15;25.1673;33.9493
15;25.0729;34.0187
15;24.6302;34.0779
15;24.519;34.0862
15;24.4959;34.096
15;23.9706;34.123
15;24.6356;34.127
15;23.9708;34.148
15;24.0578;34.1849
15;24.7371;34.224
15;24.7239;34.2258
15;24.0664;34.2266
15;24.1017;34.2312
15;25.1078;34.2473
15;24.3603;34.2756
15;24.2526;34.2778
15;24.1504;34.2887
15;23.8726;34.3145
15;24.1756;34.3358
15;24.0214;34.4013
15;23.3535;34.4132
15;22.9291;34.4395
15;22.9448;34.4617
15;24.24;34.4678
15;23.3249;34.4678
15;23.1737;34.4688
15;22.5577;34.4763
15;22.474;34.4773
15;22.1577;34.4941
15;22.1757;34.4986
15;21.9916;34.5314
15;21.7069;34.5521
15;23.118;34.5572
15;22.4379;34.5631
15;23.6428;34.5793
15;22.152;34.5802
15;21.3125;34.5895
15;23.5459;34.6006
15;23.6704;34.616
15;23.2894;34.6199
15;23.5543;34.631
15;23.5895;34.6405
15;23.6287;34.6493
15.25;26.0052;33.8074
15.25;25.6969;33.8411
15.25;25.8386;33.8497
15.25;25.1202;33.9017
15.25;25.045;33.9038
15.25;25.0778;33.9116
15.25;25.1575;33.9243
15.25;25.1627;33.949
15.25;25.0696;34.02
15.25;24.6262;34.078
15.25;24.4875;34.0935
15.25;24.487;34.0954
15.25;23.9697;34.123
15.25;24.6354;34.127
15.25;23.9595;34.1494
15.25;24.0607;34.1821
15.25;24.7349;34.2233
15.25;24.7179;34.2253
15.25;24.0625;34.2264
15.25;24.1007;34.2312
15.25;25.1013;34.2487
15.25;24.3574;34.2752
15.25;24.2499;34.2778
15.25;24.1505;34.2889
15.25;23.8707;34.3148
15.25;24.1575;34.3367
15.25;23.9988;34.3991
15.25;23.3485;34.4139
15.25;22.888;34.4393
15.25;22.9144;34.4625
15.25;23.32;34.4677
15.25;23.1727;34.4679
15.25;24.2389;34.4681
15.25;22.5209;34.4773
15.25;22.3755;34.484
15.25;22.1277;34.4966
15.25;22.1219;34.5036
15.25;21.9918;34.5312
15.25;21.7075;34.552
15.25;23.1173;34.5571
15.25;22.3884;34.5639
15.25;23.643;34.5795
15.25;22.152;34.5802
15.25;21.3129;34.5894
15.25;23.5457;34.6007
15.25;23.6704;34.6161
15.25;23.2885;34.6216
15.25;23.5539;34.6309
15.25;23.5869;34.6406
15.25;23.6311;34.6493
15.5;25.9782;33.8103
15.5;25.6933;33.8405
15.5;25.8041;33.8626
15.5;25.1202;33.9017
15.5;25.0442;33.9035
15.5;25.0692;33.9093
15.5;25.1378;33.9207
15.5;25.1478;33.9492
15.5;25.0669;34.0209
15.5;24.6123;34.0761
15.5;24.4656;34.0947
15.5;24.4689;34.0996
15.5;23.9696;34.1229
15.5;24.6354;34.1272
15.5;23.9507;34.1506
15.5;24.0414;34.1827
15.5;24.7334;34.2232
15.5;24.7103;34.2245
15.5;24.056;34.2263
15.5;24.1004;34.2311
15.5;25.0921;34.2491
15.5;24.3554;34.2756
15.5;24.2465;34.2779
15.5;24.151;34.2889
15.5;23.8687;34.3147
15.5;24.131;34.3391
15.5;23.9495;34.3973
15.5;23.347;34.4137
15.5;22.8398;34.4381
15.5;22.8685;34.4645
15.5;23.1645;34.4675
15.5;23.3177;34.4678
15.5;24.2365;34.4679
15.5;22.5071;34.469
15.5;22.3287;34.4864
15.5;22.0992;34.4979
15.5;22.1128;34.5037
15.5;21.9918;34.5315
15.5;21.7075;34.5519
15.5;23.1158;34.5572
15.5;22.3655;34.5662
15.5;23.644;34.5794
15.5;22.152;34.5802
15.5;21.3128;34.5894
15.5;23.5455;34.6006
15.5;23.6706;34.616
15.5;23.2867;34.6236
15.5;23.5533;34.6309
15.5;23.5857;34.6408
15.5;23.6293;34.6486
15.75;25.96;33.8106
15.75;25.6898;33.8403
15.75;25.7652;33.8789
15.75;25.1197;33.9017
15.75;25.0418;33.9033
15.75;25.0568;33.9069
15.75;25.1303;33.921
15.75;25.1383;33.9501
15.75;25.0626;34.0226
15.75;24.5864;34.0776
15.75;24.4562;34.0954
15.75;24.4411;34.1048
15.75;23.9699;34.1228
15.75;24.6352;34.1273
15.75;23.9504;34.1507
15.75;24.0379;34.1835
15.75;24.6916;34.2225
15.75;24.733;34.223
15.75;24.0487;34.2257
15.75;24.099;34.2309
15.75;25.0627;34.2508
15.75;24.3571;34.2756
15.75;24.2433;34.2787
15.75;24.152;34.2885
15.75;23.8684;34.3147
15.75;24.1124;34.3401
15.75;23.9073;34.3959
15.75;23.3423;34.414
15.75;22.8046;34.4373
15.75;22.809;34.4667
15.75;23.314;34.4675
15.75;24.2351;34.4678
15.75;23.1579;34.468
15.75;22.4705;34.4769
15.75;22.2901;34.4881
15.75;22.1002;34.4976
15.75;22.0836;34.5047
15.75;21.9948;34.5313
15.75;21.7067;34.5521
15.75;23.1163;34.5574
15.75;22.3574;34.5662
15.75;23.6446;34.5793
15.75;22.1516;34.5804
15.75;21.3126;34.5895
15.75;23.5432;34.6002
15.75;23.6709;34.6162
15.75;23.2833;34.6271
15.75;23.5542;34.6307
15.75;23.5848;34.6406
15.75;23.6118;34.6491
16;25.9512;33.812
16;25.6877;33.8399
16;25.7403;33.8899
16;25.1192;33.9018
16;25.0402;33.9031
16;25.046;33.9049
16;25.1292;33.921
16;25.1276;33.9496
16;25.0598;34.0236
16;24.5661;34.0781
16;24.4506;34.0953
16;24.4149;34.1093
16;23.9712;34.1229
16;24.6349;34.1274
16;23.9507;34.1507
16;24.0235;34.181
16;24.6705;34.2219
16;24.7324;34.2226
16;24.035;34.2262
16;24.0971;34.2309
16;25.0047;34.2604
16;24.3575;34.2756
16;24.2372;34.279
16;24.1505;34.2885
16;23.8688;34.3147
16;24.106;34.3413
16;23.8606;34.3961
16;23.3394;34.4142
16;22.7464;34.4365
16;23.311;34.4675
16;24.2361;34.4679
16;22.6665;34.4679
16;23.1701;34.4682
16;22.449;34.4785
16;22.2357;34.4908
16;22.0511;34.4993
16;22.068;34.5045
16;21.9967;34.5309
16;21.7066;34.5521
16;22.3102;34.5556
16;23.1167;34.5571
16;23.6447;34.5793
16;22.1517;34.5805
16;21.3119;34.5894
16;23.5433;34.6003
16;23.6706;34.616
16;23.5536;34.6306
16;23.2824;34.6313
16;23.5839;34.6405
16;23.6094;34.6491
16.25;25.944;33.8128
16.25;25.6839;33.84
16.25;25.7233;33.8968
16.25;25.12;33.9017
16.25;25.0362;33.903
16.25;25.0379;33.9031
16.25;25.1295;33.9209
16.25;25.1184;33.9516
16.25;25.0532;34.0265
16.25;24.548;34.0794
16.25;24.4468;34.0949
16.25;24.3843;34.1129
16.25;23.9743;34.123
16.25;24.6344;34.1275
16.25;23.9506;34.1508
16.25;24.013;34.1824
16.25;24.655;34.2211
16.25;24.7309;34.2224
16.25;24.0232;34.2261
16.25;24.0956;34.2308
16.25;24.9698;34.2699
16.25;24.348;34.2743
16.25;24.2352;34.2796
16.25;24.1448;34.2891
16.25;23.8665;34.3148
16.25;24.1056;34.3421
16.25;23.802;34.3982
16.25;23.332;34.4143
16.25;22.7205;34.4372
16.25;23.3032;34.4668
16.25;24.238;34.4677
16.25;23.1712;34.4684
16.25;22.5333;34.471
16.25;22.416;34.4819
16.25;22.1451;34.4956
16.25;22.0174;34.5027
16.25;22.049;34.505
16.25;21.9974;34.5309
16.25;21.7058;34.552
16.25;23.1169;34.5573
16.25;22.2072;34.564
16.25;23.6444;34.5794
16.25;22.1515;34.5806
16.25;21.311;34.5896
16.25;23.5458;34.6006
16.25;23.6705;34.6161
16.25;23.5514;34.6308
16.25;23.2822;34.6332
16.25;23.5828;34.6405
16.25;23.6069;34.6491
16.5;25.9144;33.8107
16.5;25.6825;33.839
16.5;25.0245;33.8999
16.5;25.1194;33.9017
16.5;25.7083;33.9025
16.5;25.031;33.9042
16.5;25.1312;33.9213
16.5;25.117;33.9515
16.5;25.0496;34.0283
16.5;24.5372;34.08
16.5;24.4331;34.0944
16.5;24.3558;34.117
16.5;23.9742;34.1231
16.5;24.6324;34.1283
16.5;23.9505;34.1504
16.5;24.0028;34.1827
16.5;24.638;34.2212
16.5;24.7251;34.2217
16.5;24.0128;34.2263
16.5;24.0941;34.231
16.5;24.9446;34.2735
16.5;24.3469;34.2751
16.5;24.2346;34.2796
